Date,Time,Open,High,Low,Close
2021-02-16,12:00:00,1.39253,1.39304,1.39221,1.39283
2021-02-16,12:15:00,1.39284,1.39343,1.39264,1.3931
2021-02-16,12:30:00,1.39307,1.3931,1.39195,1.39216
2021-02-16,12:45:00,1.39217,1.39244,1.39099,1.39115
2021-02-16,13:00:00,1.39113,1.39136,1.39025,1.39043
2021-02-16,13:15:00,1.39043,1.391,1.38975,1.38981
2021-02-16,13:30:00,1.38985,1.38987,1.38868,1.38956
2021-02-16,13:45:00,1.38957,1.38959,1.388,1.38848
2021-02-16,14:00:00,1.38848,1.38922,1.38748,1.38852
2021-02-16,14:15:00,1.38852,1.38926,1.38825,1.38874
2021-02-16,14:30:00,1.38876,1.38918,1.38748,1.38766
2021-02-16,14:45:00,1.38766,1.38787,1.3869,1.3869
2021-02-16,15:00:00,1.38690,1.38878,1.3869,1.38856
2021-02-16,15:15:00,1.38856,1.3892,1.38751,1.38899
2021-02-16,15:30:00,1.38902,1.38964,1.3886,1.38897
2021-02-16,15:45:00,1.38897,1.39306,1.3886,1.39269
2021-02-16,16:00:00,1.39268,1.39341,1.39146,1.39155
2021-02-16,16:15:00,1.39153,1.3917,1.39114,1.39118
2021-02-16,16:30:00,1.39117,1.39161,1.39079,1.39118
2021-02-16,16:45:00,1.39117,1.39146,1.3904,1.39084
2021-02-16,17:00:00,1.39084,1.39109,1.39021,1.39056
2021-02-16,17:15:00,1.39054,1.3909,1.38997,1.39085
2021-02-16,17:30:00,1.39083,1.39095,1.39028,1.39047
2021-02-16,17:45:00,1.39046,1.39138,1.39043,1.39133
2021-02-16,18:00:00,1.39133,1.39173,1.39091,1.39171
2021-02-16,18:15:00,1.39171,1.39202,1.39161,1.39186
2021-02-16,18:30:00,1.39185,1.39191,1.39168,1.3917
2021-02-16,18:45:00,1.39168,1.39205,1.39129,1.39143
2021-02-16,19:00:00,1.39142,1.39151,1.39116,1.39116
2021-02-16,19:15:00,1.39117,1.39134,1.39095,1.3911
2021-02-16,19:30:00,1.39110,1.3913,1.39097,1.39114
2021-02-16,19:45:00,1.39115,1.39136,1.39087,1.39107
2021-02-16,20:00:00,1.39109,1.39127,1.39077,1.39088
2021-02-16,20:15:00,1.39090,1.39124,1.39071,1.39098
2021-02-16,20:30:00,1.39099,1.39111,1.39076,1.39103
2021-02-16,20:45:00,1.39105,1.39139,1.39064,1.39076
2021-02-16,21:00:00,1.39075,1.39109,1.39058,1.3906
2021-02-16,21:15:00,1.39059,1.39071,1.39033,1.39038
2021-02-16,21:30:00,1.39038,1.39039,1.39019,1.39036
2021-02-16,21:45:00,1.39034,1.39057,1.39004,1.39021
2021-02-16,22:00:00,1.39014,1.39077,1.38994,1.3907
2021-02-16,22:15:00,1.39069,1.3907,1.39004,1.39014
2021-02-16,22:30:00,1.39009,1.39051,1.38979,1.3901
2021-02-16,22:45:00,1.39017,1.39028,1.38984,1.3901
2021-02-16,23:00:00,1.39012,1.39061,1.3887,1.38871
2021-02-16,23:15:00,1.38872,1.38979,1.38867,1.38922
2021-02-16,23:30:00,1.38924,1.38966,1.38909,1.38939
2021-02-16,23:45:00,1.38945,1.38951,1.3885,1.3885
2021-02-17,00:00:00,1.38850,1.38861,1.38797,1.38797
2021-02-17,00:15:00,1.38797,1.38817,1.38756,1.38792
2021-02-17,00:30:00,1.38793,1.38809,1.38695,1.38727
2021-02-17,00:45:00,1.38726,1.38737,1.38652,1.38675
2021-02-17,01:00:00,1.38675,1.387,1.38616,1.3869
2021-02-17,01:15:00,1.38690,1.38724,1.38676,1.3868
2021-02-17,01:30:00,1.38679,1.38753,1.38664,1.38751
2021-02-17,01:45:00,1.38751,1.38787,1.38721,1.38744
2021-02-17,02:00:00,1.38746,1.38792,1.38729,1.3877
2021-02-17,02:15:00,1.38771,1.38855,1.38771,1.38796
2021-02-17,02:30:00,1.38797,1.38872,1.38797,1.38862
2021-02-17,02:45:00,1.38866,1.38911,1.3886,1.3886
2021-02-17,03:00:00,1.38863,1.3891,1.38848,1.38902
2021-02-17,03:15:00,1.38900,1.38907,1.3884,1.3884
2021-02-17,03:30:00,1.38841,1.38841,1.3877,1.38811
2021-02-17,03:45:00,1.38811,1.38861,1.38808,1.38853
2021-02-17,04:00:00,1.38853,1.38911,1.38831,1.38901
2021-02-17,04:15:00,1.38907,1.38912,1.38881,1.3889
2021-02-17,04:30:00,1.38890,1.38921,1.38871,1.3891
2021-02-17,04:45:00,1.38911,1.3895,1.389,1.38917
2021-02-17,05:00:00,1.38916,1.38953,1.38902,1.38908
2021-02-17,05:15:00,1.38909,1.38983,1.38893,1.3896
2021-02-17,05:30:00,1.38965,1.38971,1.3891,1.38944
2021-02-17,05:45:00,1.38941,1.38941,1.38895,1.38909
2021-02-17,06:00:00,1.38908,1.38924,1.38832,1.3884
2021-02-17,06:15:00,1.38842,1.38851,1.38777,1.3885
2021-02-17,06:30:00,1.38850,1.3889,1.3879,1.38852
2021-02-17,06:45:00,1.38851,1.38864,1.38804,1.38823
2021-02-17,07:00:00,1.38824,1.38859,1.38755,1.38828
2021-02-17,07:15:00,1.38829,1.3883,1.38753,1.38768
2021-02-17,07:30:00,1.38772,1.3881,1.387,1.38798
2021-02-17,07:45:00,1.38800,1.38832,1.38758,1.38792
2021-02-17,08:00:00,1.38792,1.38883,1.38713,1.3884
2021-02-17,08:15:00,1.38838,1.3891,1.38792,1.38861
2021-02-17,08:30:00,1.38860,1.38958,1.38858,1.38952
2021-02-17,08:45:00,1.38956,1.39037,1.38857,1.38908
2021-02-17,09:00:00,1.38907,1.39023,1.389,1.39019
2021-02-17,09:15:00,1.39019,1.39019,1.38869,1.38878
2021-02-17,09:30:00,1.38874,1.38874,1.38728,1.38774
2021-02-17,09:45:00,1.38776,1.38848,1.38729,1.38842
2021-02-17,10:00:00,1.38840,1.3884,1.3875,1.38793
2021-02-17,10:15:00,1.38794,1.38795,1.38618,1.38655
2021-02-17,10:30:00,1.38659,1.3871,1.38637,1.38702
2021-02-17,10:45:00,1.38702,1.3871,1.38667,1.38685
2021-02-17,11:00:00,1.38685,1.38706,1.3865,1.3869
2021-02-17,11:15:00,1.38692,1.38694,1.38587,1.3861
2021-02-17,11:30:00,1.38611,1.38628,1.3855,1.38572
2021-02-17,11:45:00,1.38574,1.38614,1.38558,1.38613
2021-02-17,12:00:00,1.38613,1.3863,1.38562,1.38621
2021-02-17,12:15:00,1.38620,1.38647,1.38573,1.38646
2021-02-17,12:30:00,1.38646,1.38796,1.38631,1.3879
2021-02-17,12:45:00,1.38789,1.38789,1.38717,1.38727
2021-02-17,13:00:00,1.38725,1.38767,1.38648,1.38678
2021-02-17,13:15:00,1.38681,1.38778,1.38651,1.38747
2021-02-17,13:30:00,1.38748,1.38862,1.38569,1.38609
2021-02-17,13:45:00,1.38607,1.38611,1.38444,1.38476
2021-02-17,14:00:00,1.38477,1.38546,1.38413,1.38439
2021-02-17,14:15:00,1.38437,1.38594,1.38411,1.38542
2021-02-17,14:30:00,1.38540,1.38582,1.38453,1.38532
2021-02-17,14:45:00,1.38534,1.38597,1.3848,1.3854
2021-02-17,15:00:00,1.38540,1.38636,1.38458,1.38623
2021-02-17,15:15:00,1.38623,1.38624,1.38402,1.38472
2021-02-17,15:30:00,1.38476,1.38487,1.38403,1.38421
2021-02-17,15:45:00,1.38423,1.38579,1.38358,1.38511
2021-02-17,16:00:00,1.38512,1.38566,1.38318,1.38349
2021-02-17,16:15:00,1.38346,1.38451,1.38294,1.38447
2021-02-17,16:30:00,1.38448,1.38486,1.38381,1.38423
2021-02-17,16:45:00,1.38422,1.38461,1.38331,1.38456
2021-02-17,17:00:00,1.38457,1.38542,1.38441,1.38514
2021-02-17,17:15:00,1.38514,1.38547,1.38464,1.38503
2021-02-17,17:30:00,1.38505,1.38562,1.38454,1.38542
2021-02-17,17:45:00,1.38541,1.38583,1.3849,1.38558
2021-02-17,18:00:00,1.38558,1.38603,1.38543,1.38552
2021-02-17,18:15:00,1.38551,1.38561,1.3852,1.38551
2021-02-17,18:30:00,1.38552,1.38561,1.38542,1.38557
2021-02-17,18:45:00,1.38556,1.38603,1.38548,1.3858
2021-02-17,19:00:00,1.38581,1.38613,1.38568,1.38605
2021-02-17,19:15:00,1.38603,1.38604,1.38549,1.38563
2021-02-17,19:30:00,1.38563,1.3859,1.3855,1.38559
2021-02-17,19:45:00,1.38559,1.38643,1.38559,1.38602
2021-02-17,20:00:00,1.38602,1.38629,1.38588,1.38629
2021-02-17,20:15:00,1.38629,1.38648,1.38611,1.38612
2021-02-17,20:30:00,1.38610,1.38622,1.38593,1.38612
2021-02-17,20:45:00,1.38612,1.38651,1.38611,1.38632
2021-02-17,21:00:00,1.38630,1.38659,1.38618,1.38658
2021-02-17,21:15:00,1.38654,1.38657,1.38634,1.38651
2021-02-17,21:30:00,1.38650,1.3865,1.38637,1.38649
2021-02-17,21:45:00,1.38648,1.38652,1.38588,1.3859
2021-02-17,22:00:00,1.38626,1.38626,1.3853,1.38572
2021-02-17,22:15:00,1.38575,1.38622,1.38575,1.3861
2021-02-17,22:30:00,1.38590,1.38619,1.38586,1.38591
2021-02-17,22:45:00,1.38594,1.38614,1.38575,1.38614
2021-02-17,23:00:00,1.38614,1.38621,1.38587,1.38619
2021-02-17,23:15:00,1.38619,1.3862,1.38603,1.38615
2021-02-17,23:30:00,1.38615,1.38633,1.3861,1.3863
2021-02-17,23:45:00,1.38630,1.38658,1.38629,1.38658
2021-02-18,00:00:00,1.38657,1.38684,1.38649,1.38661
2021-02-18,00:15:00,1.38663,1.38723,1.38656,1.38709
2021-02-18,00:30:00,1.38712,1.38746,1.38649,1.38741
2021-02-18,00:45:00,1.38740,1.3877,1.38678,1.38703
2021-02-18,01:00:00,1.38705,1.38733,1.38655,1.38685
2021-02-18,01:15:00,1.38685,1.38701,1.38662,1.38682
2021-02-18,01:30:00,1.38684,1.38692,1.38591,1.38611
2021-02-18,01:45:00,1.38606,1.38632,1.38572,1.38632
2021-02-18,02:00:00,1.38631,1.38632,1.38507,1.38548
2021-02-18,02:15:00,1.38550,1.38568,1.3853,1.38564
2021-02-18,02:30:00,1.38565,1.38603,1.38538,1.38542
2021-02-18,02:45:00,1.38546,1.38631,1.3853,1.38631
2021-02-18,03:00:00,1.38631,1.38651,1.38532,1.38543
2021-02-18,03:15:00,1.38540,1.38544,1.38483,1.38501
2021-02-18,03:30:00,1.38502,1.38503,1.38466,1.38485
2021-02-18,03:45:00,1.38487,1.385,1.38479,1.38495
2021-02-18,04:00:00,1.38495,1.38506,1.38473,1.38476
2021-02-18,04:15:00,1.38475,1.38533,1.3847,1.38532
2021-02-18,04:30:00,1.38532,1.3854,1.38513,1.38532
2021-02-18,04:45:00,1.38533,1.38536,1.3848,1.38484
2021-02-18,05:00:00,1.38485,1.38533,1.38477,1.38525
2021-02-18,05:15:00,1.38526,1.38545,1.38501,1.38536
2021-02-18,05:30:00,1.38536,1.38564,1.38506,1.38521
2021-02-18,05:45:00,1.38521,1.38527,1.38481,1.38525
2021-02-18,06:00:00,1.38526,1.38534,1.38423,1.38436
2021-02-18,06:15:00,1.38435,1.38507,1.38433,1.38482
2021-02-18,06:30:00,1.38481,1.38534,1.38465,1.38492
2021-02-18,06:45:00,1.38493,1.38512,1.38454,1.38512
2021-02-18,07:00:00,1.38511,1.38526,1.38399,1.38407
2021-02-18,07:15:00,1.38408,1.38547,1.38395,1.38526
2021-02-18,07:30:00,1.38525,1.38595,1.38463,1.38586
2021-02-18,07:45:00,1.38585,1.3868,1.38569,1.38638
2021-02-18,08:00:00,1.38639,1.38865,1.38615,1.38831
2021-02-18,08:15:00,1.38831,1.38915,1.38764,1.38901
2021-02-18,08:30:00,1.38901,1.3911,1.38879,1.39104
2021-02-18,08:45:00,1.39106,1.39133,1.39057,1.39118
2021-02-18,09:00:00,1.39118,1.39207,1.39047,1.39121
2021-02-18,09:15:00,1.39120,1.39201,1.39089,1.39114
2021-02-18,09:30:00,1.39120,1.3925,1.391,1.39224
2021-02-18,09:45:00,1.39224,1.39273,1.39169,1.39248
2021-02-18,10:00:00,1.39245,1.39281,1.39224,1.39259
2021-02-18,10:15:00,1.39259,1.39269,1.3922,1.39231
2021-02-18,10:30:00,1.39232,1.39255,1.39214,1.39231
2021-02-18,10:45:00,1.39230,1.39314,1.3923,1.39264
2021-02-18,11:00:00,1.39261,1.394,1.39219,1.39392
2021-02-18,11:15:00,1.39395,1.39491,1.3931,1.39431
2021-02-18,11:30:00,1.39429,1.39441,1.39396,1.39398
2021-02-18,11:45:00,1.39397,1.39478,1.3937,1.3942
2021-02-18,12:00:00,1.39420,1.39422,1.39318,1.39318
2021-02-18,12:15:00,1.39318,1.39386,1.39292,1.39378
2021-02-18,12:30:00,1.39374,1.3945,1.3936,1.3945
2021-02-18,12:45:00,1.39452,1.39697,1.39451,1.39525
2021-02-18,13:00:00,1.39527,1.39641,1.39484,1.39641
2021-02-18,13:15:00,1.39641,1.39722,1.39577,1.3965
2021-02-18,13:30:00,1.39650,1.39859,1.39616,1.39786
2021-02-18,13:45:00,1.39786,1.39812,1.3969,1.39771
2021-02-18,14:00:00,1.39771,1.39796,1.39557,1.39579
2021-02-18,14:15:00,1.39585,1.39664,1.39579,1.3958
2021-02-18,14:30:00,1.39578,1.39639,1.39505,1.3957
2021-02-18,14:45:00,1.39566,1.39586,1.39482,1.39564
2021-02-18,15:00:00,1.39564,1.39564,1.39401,1.39455
2021-02-18,15:15:00,1.39453,1.39458,1.39264,1.3934
2021-02-18,15:30:00,1.39339,1.39504,1.39296,1.39487
2021-02-18,15:45:00,1.39486,1.39594,1.3944,1.3945
2021-02-18,16:00:00,1.39449,1.39518,1.39434,1.3949
2021-02-18,16:15:00,1.39489,1.39577,1.39482,1.39534
2021-02-18,16:30:00,1.39533,1.39562,1.39509,1.39514
2021-02-18,16:45:00,1.39516,1.39574,1.39491,1.39561
2021-02-18,17:00:00,1.39559,1.39568,1.39485,1.39501
2021-02-18,17:15:00,1.39500,1.39565,1.39471,1.39554
2021-02-18,17:30:00,1.39553,1.39576,1.39541,1.3957
2021-02-18,17:45:00,1.39566,1.39643,1.39563,1.39631
2021-02-18,18:00:00,1.39641,1.39681,1.39621,1.39621
2021-02-18,18:15:00,1.39620,1.39708,1.39612,1.39683
2021-02-18,18:30:00,1.39683,1.39719,1.39677,1.39704
2021-02-18,18:45:00,1.39704,1.39713,1.39631,1.39632
2021-02-18,19:00:00,1.39632,1.39685,1.39631,1.39683
2021-02-18,19:15:00,1.39684,1.39742,1.39677,1.39741
2021-02-18,19:30:00,1.39740,1.39757,1.39684,1.39702
2021-02-18,19:45:00,1.39708,1.39759,1.39706,1.39749
2021-02-18,20:00:00,1.39747,1.39751,1.39725,1.39746
2021-02-18,20:15:00,1.39744,1.39782,1.39743,1.3976
2021-02-18,20:30:00,1.39762,1.39803,1.39746,1.39782
2021-02-18,20:45:00,1.39785,1.39795,1.3974,1.39747
2021-02-18,21:00:00,1.39750,1.39762,1.39735,1.39742
2021-02-18,21:15:00,1.39741,1.39755,1.3974,1.39752
2021-02-18,21:30:00,1.39753,1.39764,1.39749,1.39758
2021-02-18,21:45:00,1.39756,1.39758,1.397,1.39725
2021-02-18,22:00:00,1.39718,1.39746,1.39633,1.39652
2021-02-18,22:15:00,1.39651,1.39672,1.3963,1.39671
2021-02-18,22:30:00,1.39671,1.39676,1.39637,1.39676
2021-02-18,22:45:00,1.39677,1.39723,1.39676,1.39709
2021-02-18,23:00:00,1.39706,1.39745,1.39695,1.39745
2021-02-18,23:15:00,1.39746,1.39748,1.39737,1.39742
2021-02-18,23:30:00,1.39743,1.39751,1.39687,1.39693
2021-02-18,23:45:00,1.39695,1.39698,1.39651,1.3967
2021-02-19,00:00:00,1.39670,1.39701,1.39659,1.39663
2021-02-19,00:15:00,1.39663,1.39704,1.39652,1.39658
2021-02-19,00:30:00,1.39660,1.39672,1.39641,1.3966
2021-02-19,00:45:00,1.39659,1.39753,1.39659,1.39747
2021-02-19,01:00:00,1.39746,1.39751,1.39668,1.39693
2021-02-19,01:15:00,1.39693,1.39727,1.39686,1.39697
2021-02-19,01:30:00,1.39696,1.39704,1.39609,1.39611
2021-02-19,01:45:00,1.39609,1.3964,1.39601,1.39621
2021-02-19,02:00:00,1.39622,1.39622,1.39562,1.39582
2021-02-19,02:15:00,1.39582,1.39582,1.3952,1.39562
2021-02-19,02:30:00,1.39562,1.39586,1.3953,1.39584
2021-02-19,02:45:00,1.39582,1.39595,1.39552,1.39567
2021-02-19,03:00:00,1.39564,1.39575,1.39531,1.39561
2021-02-19,03:15:00,1.39561,1.39567,1.39512,1.3956
2021-02-19,03:30:00,1.39562,1.39566,1.39528,1.39544
2021-02-19,03:45:00,1.39549,1.3955,1.39511,1.39522
2021-02-19,04:00:00,1.39523,1.39565,1.39522,1.39559
2021-02-19,04:15:00,1.39560,1.39584,1.39559,1.39573
2021-02-19,04:30:00,1.39572,1.39624,1.39571,1.39618
2021-02-19,04:45:00,1.39623,1.39653,1.39613,1.39644
2021-02-19,05:00:00,1.39642,1.39647,1.39599,1.3963
2021-02-19,05:15:00,1.39630,1.39663,1.39621,1.3966
2021-02-19,05:30:00,1.39662,1.39743,1.39653,1.39727
2021-02-19,05:45:00,1.39725,1.39752,1.39701,1.39719
2021-02-19,06:00:00,1.39718,1.39762,1.39699,1.39754
2021-02-19,06:15:00,1.39755,1.39834,1.39751,1.39772
2021-02-19,06:30:00,1.39771,1.39789,1.39739,1.39753
2021-02-19,06:45:00,1.39750,1.39765,1.39725,1.39747
2021-02-19,07:00:00,1.39745,1.3976,1.39669,1.39731
2021-02-19,07:15:00,1.39731,1.39823,1.39731,1.39754
2021-02-19,07:30:00,1.39755,1.39816,1.39722,1.3978
2021-02-19,07:45:00,1.39778,1.39853,1.39759,1.39822
2021-02-19,08:00:00,1.39824,1.39885,1.39799,1.39831
2021-02-19,08:15:00,1.39838,1.39874,1.3972,1.39788
2021-02-19,08:30:00,1.39790,1.39892,1.39774,1.39831
2021-02-19,08:45:00,1.39832,1.40052,1.39806,1.39982
2021-02-19,09:00:00,1.39981,1.39991,1.39893,1.3995
2021-02-19,09:15:00,1.39948,1.39975,1.39892,1.39957
2021-02-19,09:30:00,1.39972,1.40079,1.39923,1.39959
2021-02-19,09:45:00,1.39960,1.39984,1.39837,1.39893
2021-02-19,10:00:00,1.39895,1.39944,1.39805,1.39925
2021-02-19,10:15:00,1.39926,1.39996,1.39889,1.39983
2021-02-19,10:30:00,1.39982,1.39991,1.39914,1.39924
2021-02-19,10:45:00,1.39924,1.40048,1.39908,1.40031
2021-02-19,11:00:00,1.40030,1.40033,1.39962,1.4
2021-02-19,11:15:00,1.40000,1.40018,1.39942,1.39958
2021-02-19,11:30:00,1.39958,1.39961,1.39883,1.39936
2021-02-19,11:45:00,1.39935,1.39977,1.39901,1.39953
2021-02-19,12:00:00,1.39954,1.40001,1.39895,1.39956
2021-02-19,12:15:00,1.39958,1.40011,1.39947,1.40002
2021-02-19,12:30:00,1.40002,1.40026,1.39967,1.39977
2021-02-19,12:45:00,1.39980,1.4018,1.39965,1.40161
2021-02-19,13:00:00,1.40160,1.40359,1.40098,1.4031
2021-02-19,13:15:00,1.40314,1.40342,1.40235,1.40235
2021-02-19,13:30:00,1.40235,1.40323,1.40209,1.40323
2021-02-19,13:45:00,1.40319,1.4034,1.4026,1.40298
2021-02-19,14:00:00,1.40297,1.403,1.40182,1.40182
2021-02-19,14:15:00,1.40185,1.40213,1.40104,1.40126
2021-02-19,14:30:00,1.40124,1.40203,1.40096,1.40187
2021-02-19,14:45:00,1.40188,1.40205,1.4014,1.40196
2021-02-19,15:00:00,1.40196,1.40217,1.40118,1.40161
2021-02-19,15:15:00,1.40166,1.40218,1.40098,1.40218
2021-02-19,15:30:00,1.40217,1.40246,1.40175,1.40202
2021-02-19,15:45:00,1.40201,1.40272,1.40111,1.40147
2021-02-19,16:00:00,1.40150,1.40176,1.40074,1.40138
2021-02-19,16:15:00,1.40139,1.40199,1.40105,1.40197
2021-02-19,16:30:00,1.40198,1.40268,1.40168,1.40169
2021-02-19,16:45:00,1.40168,1.40238,1.40159,1.40235
2021-02-19,17:00:00,1.40236,1.4026,1.4019,1.40253
2021-02-19,17:15:00,1.40252,1.40259,1.40149,1.40162
2021-02-19,17:30:00,1.40162,1.40183,1.40078,1.401
2021-02-19,17:45:00,1.40101,1.40242,1.40089,1.40232
2021-02-19,18:00:00,1.40231,1.40231,1.4011,1.40115
2021-02-19,18:15:00,1.40117,1.40144,1.40058,1.40084
2021-02-19,18:30:00,1.40086,1.40155,1.40069,1.40143
2021-02-19,18:45:00,1.40143,1.4016,1.40109,1.40143
2021-02-19,19:00:00,1.40141,1.40146,1.40114,1.40128
2021-02-19,19:15:00,1.40130,1.4013,1.40068,1.4007
2021-02-19,19:30:00,1.40068,1.40111,1.40063,1.40093
2021-02-19,19:45:00,1.40092,1.40137,1.40084,1.40131
2021-02-19,20:00:00,1.40131,1.40144,1.40099,1.4014
2021-02-19,20:15:00,1.40140,1.40143,1.40093,1.40111
2021-02-19,20:30:00,1.40113,1.40131,1.40059,1.40059
2021-02-19,20:45:00,1.40064,1.40066,1.4001,1.40054
2021-02-19,21:00:00,1.40055,1.40082,1.40026,1.40058
2021-02-19,21:15:00,1.40059,1.40067,1.40048,1.40061
2021-02-19,21:30:00,1.40062,1.4007,1.40053,1.40068
2021-02-19,21:45:00,1.40067,1.40087,1.40005,1.40059
2021-02-21,22:00:00,1.40110,1.40188,1.4011,1.40154
2021-02-21,22:15:00,1.40154,1.40166,1.40107,1.40121
2021-02-21,22:30:00,1.40114,1.40129,1.40102,1.40122
2021-02-21,22:45:00,1.40126,1.40143,1.40113,1.40136
2021-02-21,23:00:00,1.40132,1.40209,1.40113,1.40141
2021-02-21,23:15:00,1.40141,1.40141,1.40058,1.40097
2021-02-21,23:30:00,1.40098,1.4024,1.40084,1.40224
2021-02-21,23:45:00,1.40227,1.40312,1.40224,1.40272
2021-02-22,00:00:00,1.40273,1.40316,1.40208,1.40313
2021-02-22,00:15:00,1.40312,1.40337,1.40282,1.40331
2021-02-22,00:30:00,1.40333,1.40431,1.40321,1.40347
2021-02-22,00:45:00,1.40345,1.40345,1.40284,1.40321
2021-02-22,01:00:00,1.40320,1.40384,1.40314,1.40352
2021-02-22,01:15:00,1.40354,1.40522,1.40351,1.40462
2021-02-22,01:30:00,1.40463,1.40463,1.40364,1.4037
2021-02-22,01:45:00,1.40369,1.40371,1.40328,1.40334
2021-02-22,02:00:00,1.40333,1.40337,1.40252,1.40281
2021-02-22,02:15:00,1.40280,1.4028,1.4017,1.40174
2021-02-22,02:30:00,1.40176,1.40197,1.40151,1.40153
2021-02-22,02:45:00,1.40155,1.40186,1.40113,1.40175
2021-02-22,03:00:00,1.40176,1.40207,1.40164,1.40191
2021-02-22,03:15:00,1.40191,1.40224,1.40171,1.40192
2021-02-22,03:30:00,1.40190,1.40195,1.4014,1.40174
2021-02-22,03:45:00,1.40174,1.40191,1.40153,1.40179
2021-02-22,04:00:00,1.40181,1.40212,1.40181,1.4021
2021-02-22,04:15:00,1.40211,1.40245,1.40203,1.40245
2021-02-22,04:30:00,1.40246,1.40265,1.40232,1.40243
2021-02-22,04:45:00,1.40243,1.40265,1.40211,1.40213
2021-02-22,05:00:00,1.40214,1.40228,1.4019,1.40207
2021-02-22,05:15:00,1.40204,1.40229,1.40181,1.40222
2021-02-22,05:30:00,1.40224,1.40237,1.40155,1.40159
2021-02-22,05:45:00,1.40158,1.40175,1.40137,1.40168
2021-02-22,06:00:00,1.40169,1.40185,1.40138,1.40138
2021-02-22,06:15:00,1.40141,1.40155,1.40109,1.40143
2021-02-22,06:30:00,1.40141,1.40176,1.40135,1.40152
2021-02-22,06:45:00,1.40153,1.40156,1.40105,1.40133
2021-02-22,07:00:00,1.40131,1.40142,1.39868,1.39898
2021-02-22,07:15:00,1.39900,1.399,1.39806,1.39851
2021-02-22,07:30:00,1.39848,1.39906,1.39832,1.39886
2021-02-22,07:45:00,1.39885,1.3996,1.39803,1.39916
2021-02-22,08:00:00,1.39914,1.40045,1.39872,1.40014
2021-02-22,08:15:00,1.40014,1.40065,1.39922,1.39957
2021-02-22,08:30:00,1.39959,1.39964,1.39854,1.39886
2021-02-22,08:45:00,1.39884,1.40035,1.39864,1.40003
2021-02-22,09:00:00,1.40002,1.40123,1.39966,1.40105
2021-02-22,09:15:00,1.40110,1.40163,1.40055,1.40102
2021-02-22,09:30:00,1.40100,1.40255,1.401,1.40195
2021-02-22,09:45:00,1.40195,1.40213,1.40104,1.40134
2021-02-22,10:00:00,1.40135,1.40255,1.40133,1.40246
2021-02-22,10:15:00,1.40246,1.40272,1.40175,1.4023
2021-02-22,10:30:00,1.40228,1.40284,1.4019,1.4028
2021-02-22,10:45:00,1.40281,1.40281,1.4021,1.40241
2021-02-22,11:00:00,1.40242,1.40358,1.4021,1.40358
2021-02-22,11:15:00,1.40357,1.40436,1.40351,1.40353
2021-02-22,11:30:00,1.40352,1.40404,1.40321,1.40361
2021-02-22,11:45:00,1.40362,1.40394,1.40222,1.40233
2021-02-22,12:00:00,1.40233,1.40291,1.4015,1.40288
2021-02-22,12:15:00,1.40287,1.40366,1.40263,1.40268
2021-02-22,12:30:00,1.40265,1.4032,1.40172,1.40172
2021-02-22,12:45:00,1.40178,1.40308,1.40178,1.40284
2021-02-22,13:00:00,1.40284,1.40309,1.40172,1.40211
2021-02-22,13:15:00,1.40212,1.40254,1.40193,1.40197
2021-02-22,13:30:00,1.40198,1.40346,1.40184,1.40323
2021-02-22,13:45:00,1.40322,1.40462,1.40297,1.40462
2021-02-22,14:00:00,1.40461,1.40469,1.4029,1.403
2021-02-22,14:15:00,1.40299,1.40375,1.4024,1.40349
2021-02-22,14:30:00,1.40349,1.40361,1.40232,1.40317
2021-02-22,14:45:00,1.40317,1.4047,1.40279,1.4047
2021-02-22,15:00:00,1.40470,1.40687,1.40426,1.40655
2021-02-22,15:15:00,1.40649,1.40649,1.40503,1.40581
2021-02-22,15:30:00,1.40581,1.40592,1.40479,1.40584
2021-02-22,15:45:00,1.40583,1.40586,1.40466,1.40522
2021-02-22,16:00:00,1.40521,1.40534,1.40447,1.40498
2021-02-22,16:15:00,1.40499,1.40592,1.40465,1.40589
2021-02-22,16:30:00,1.40588,1.40725,1.40553,1.40705
2021-02-22,16:45:00,1.40704,1.40766,1.4069,1.40751
2021-02-22,17:00:00,1.40751,1.40801,1.40705,1.40785
2021-02-22,17:15:00,1.40785,1.40853,1.40762,1.40838
2021-02-22,17:30:00,1.40838,1.40861,1.40817,1.40831
2021-02-22,17:45:00,1.40829,1.40841,1.40818,1.40821
2021-02-22,18:00:00,1.40820,1.40827,1.40773,1.40775
2021-02-22,18:15:00,1.40774,1.40805,1.40772,1.40804
2021-02-22,18:30:00,1.40804,1.40853,1.40803,1.40845
2021-02-22,18:45:00,1.40846,1.40854,1.40785,1.4079
2021-02-22,19:00:00,1.40789,1.40813,1.40789,1.40809
2021-02-22,19:15:00,1.40809,1.40834,1.40788,1.40831
2021-02-22,19:30:00,1.40832,1.40836,1.40776,1.40796
2021-02-22,19:45:00,1.40797,1.40804,1.40752,1.4076
2021-02-22,20:00:00,1.40760,1.4076,1.40642,1.40645
2021-02-22,20:15:00,1.40646,1.407,1.40646,1.40665
2021-02-22,20:30:00,1.40665,1.40687,1.40624,1.40627
2021-02-22,20:45:00,1.40630,1.40644,1.40592,1.40605
2021-02-22,21:00:00,1.40606,1.40631,1.4058,1.40612
2021-02-22,21:15:00,1.40610,1.40624,1.40597,1.40617
2021-02-22,21:30:00,1.40616,1.4063,1.40578,1.4058
2021-02-22,21:45:00,1.40580,1.40645,1.40575,1.40608
