Date,Time,Open,High,Low,Close,Volume,
2017-03-09 ,"05:00:00	",1.21605,1.21609,1.21559,1.21559,"	1041",
2017-03-09 ,"05:30:00	",1.21557,1.21576,1.21526,1.21573,"	1622",
2017-03-09 ,"06:00:00	",1.2157,1.21625,1.21522,1.21568,"	2178",
2017-03-09 ,"06:30:00	",1.21569,1.21655,1.21560,1.21606,"	2615",
2017-03-09 ,"07:00:00	",1.21605,1.21642,1.21527,1.21560,"	3510",
2017-03-09 ,"07:30:00	",1.2156,1.21650,1.21519,1.21558,"	3174",
2017-03-09 ,"08:00:00	",1.21555,1.21739,1.21518,1.21657,"	5060",
2017-03-09 ,"08:30:00	",1.21656,1.21662,1.21514,1.21564,"	3752",
2017-03-09 ,"09:00:00	",1.21564,1.21568,1.21389,1.21530,"	4870",
2017-03-09 ,"09:30:00	",1.21531,1.21572,1.21461,1.21506,"	4318",
2017-03-09 ,"10:00:00	",1.21506,1.21544,1.21428,1.21500,"	3579",
2017-03-09 ,"10:30:00	",1.215,1.21551,1.21470,1.21533,"	2866",
2017-03-09 ,"11:00:00	",1.21532,1.21582,1.21497,1.21557,"	3412",
2017-03-09 ,"11:30:00	",1.21557,1.21639,1.21509,1.21519,"	3252",
2017-03-09 ,"12:00:00	",1.21518,1.21627,1.21507,1.21574,"	3448",
2017-03-09 ,"12:30:00	",1.21575,1.21819,1.21536,1.21771,"	5168",
2017-03-09 ,"13:00:00	",1.2178,1.21843,1.21715,1.21835,"	5091",
2017-03-09 ,"13:30:00	",1.21832,1.21911,1.21677,1.21828,"	8398",
2017-03-09 ,"14:00:00	",1.21827,1.21950,1.21827,1.21877,"	6854",
2017-03-09 ,"14:30:00	",1.2188,1.21921,1.21786,1.21786,"	5559",
2017-03-09 ,"15:00:00	",1.21776,1.21779,1.21344,1.21411,"	6262",
2017-03-09 ,"15:30:00	",1.21411,1.21540,1.21398,1.21493,"	5582",
2017-03-09 ,"16:00:00	",1.21494,1.21570,1.21405,1.21564,"	5194",
2017-03-09 ,"16:30:00	",1.21563,1.21687,1.21556,1.21636,"	4233",
2017-03-09 ,"17:00:00	",1.21637,1.21707,1.21573,1.21661,"	2675",
2017-03-09 ,"17:30:00	",1.21661,1.21733,1.21604,1.21698,"	2892",
2017-03-09 ,"18:00:00	",1.21701,1.21944,1.21699,1.21835,"	4247",
2017-03-09 ,"18:30:00	",1.21833,1.21951,1.21817,1.21872,"	2613",
2017-03-09 ,"19:00:00	",1.21871,1.21871,1.21776,1.21790,"	2895",
2017-03-09 ,"19:30:00	",1.21791,1.21833,1.21748,1.21772,"	2235",
2017-03-09 ,"20:00:00	",1.21769,1.21809,1.21738,1.21778,"	2547",
2017-03-09 ,"20:30:00	",1.21777,1.21778,1.21695,1.21698,"	2324",
2017-03-09 ,"21:00:00	",1.21706,1.21790,1.21677,1.21711,"	2243",
2017-03-09 ,"21:30:00	",1.2171,1.21777,1.21599,1.21642,"	2663",
2017-03-09 ,"22:00:00	",1.21633,1.21633,1.21532,1.21553,"	1477",
2017-03-09 ,"22:30:00	",1.21555,1.21649,1.21514,1.21528,"	1563",
2017-03-09 ,"23:00:00	",1.21527,1.21581,1.21520,1.21545,"	1472",
2017-03-09 ,"23:30:00	",1.21545,1.21566,1.21524,1.21555,"	1118",
2017-03-10 ,"00:00:00	",1.21562,1.21631,1.21554,1.21596,"	2305",
2017-03-10 ,"00:30:00	",1.21596,1.21633,1.21579,1.21611,"	2212",
2017-03-10 ,"01:00:00	",1.21612,1.21621,1.21509,1.21512,"	2234",
2017-03-10 ,"01:30:00	",1.21511,1.21573,1.21501,1.21547,"	1171",
2017-03-10 ,"02:00:00	",1.21548,1.21603,1.21541,1.21587,"	1328",
2017-03-10 ,"02:30:00	",1.21585,1.21625,1.21567,1.21601,"	1694",
2017-03-10 ,"03:00:00	",1.21605,1.21630,1.21592,1.21629,"	1096",
2017-03-10 ,"03:30:00	",1.21629,1.21635,1.21597,1.21610,"	891",
2017-03-10 ,"04:00:00	",1.21611,1.21634,1.21594,1.21610,"	535",
2017-03-10 ,"04:30:00	",1.2161,1.21616,1.21560,1.21583,"	1170",
2017-03-10 ,"05:00:00	",1.21583,1.21609,1.21571,1.21582,"	1279",
2017-03-10 ,"05:30:00	",1.21584,1.21597,1.21547,1.21589,"	1753",
2017-03-10 ,"06:00:00	",1.21587,1.21624,1.21542,1.21553,"	1514",
2017-03-10 ,"06:30:00	",1.21554,1.21595,1.21543,1.21578,"	1279",
2017-03-10 ,"07:00:00	",1.21579,1.21682,1.21550,1.21612,"	2672",
2017-03-10 ,"07:30:00	",1.21613,1.21650,1.21518,1.21581,"	3008",
2017-03-10 ,"08:00:00	",1.21581,1.21668,1.21521,1.21602,"	3784",
2017-03-10 ,"08:30:00	",1.216,1.21725,1.21578,1.21631,"	2918",
2017-03-10 ,"09:00:00	",1.21631,1.21719,1.21608,1.21641,"	3035",
2017-03-10 ,"09:30:00	",1.21641,1.21804,1.21630,1.21750,"	3574",
2017-03-10 ,"10:00:00	",1.2175,1.21792,1.21608,1.21655,"	3060",
2017-03-10 ,"10:30:00	",1.21654,1.21704,1.21580,1.21595,"	3195",
2017-03-10 ,"11:00:00	",1.21595,1.21633,1.21526,1.21604,"	2791",
2017-03-10 ,"11:30:00	",1.21604,1.21608,1.21395,1.21415,"	4392",
2017-03-10 ,"12:00:00	",1.21415,1.21521,1.21409,1.21479,"	3725",
2017-03-10 ,"12:30:00	",1.2148,1.21540,1.21442,1.21538,"	2485",
2017-03-10 ,"13:00:00	",1.21536,1.21630,1.21451,1.21459,"	4612",
2017-03-10 ,"13:30:00	",1.21457,1.21824,1.21404,1.21811,"	8331",
2017-03-10 ,"14:00:00	",1.21811,1.21877,1.21616,1.21634,"	5263",
2017-03-10 ,"14:30:00	",1.21634,1.21696,1.21496,1.21650,"	5247",
2017-03-10 ,"15:00:00	",1.21651,1.21660,1.21468,1.21615,"	5065",
2017-03-10 ,"15:30:00	",1.21614,1.21826,1.21572,1.21662,"	8088",
2017-03-10 ,"16:00:00	",1.21658,1.21677,1.21478,1.21493,"	5497",
2017-03-10 ,"16:30:00	",1.21493,1.21632,1.21493,1.21561,"	3965",
2017-03-10 ,"17:00:00	",1.21559,1.21723,1.21537,1.21722,"	3945",
2017-03-10 ,"17:30:00	",1.21722,1.21740,1.21615,1.21684,"	3409",
2017-03-10 ,"18:00:00	",1.21689,1.21760,1.21628,1.21659,"	2837",
2017-03-10 ,"18:30:00	",1.21659,1.21708,1.21627,1.21631,"	2665",
2017-03-10 ,"19:00:00	",1.21632,1.21681,1.21629,1.21675,"	2945",
2017-03-10 ,"19:30:00	",1.21683,1.21776,1.21681,1.21775,"	2901",
2017-03-10 ,"20:00:00	",1.21775,1.21851,1.21753,1.21842,"	2818",
2017-03-10 ,"20:30:00	",1.21841,1.21883,1.21715,1.21729,"	2475",
2017-03-10 ,"21:00:00	",1.21728,1.21771,1.21669,1.21700,"	1649",
2017-03-10 ,"21:30:00	",1.21699,1.21717,1.21606,1.21636,"	2929",
2017-03-12 ,"21:00:00	",1.21579,1.21642,1.21501,1.21616,"	1872",
2017-03-12 ,"21:30:00	",1.21616,1.21700,1.21609,1.21661,"	953",
2017-03-12 ,"22:00:00	",1.21662,1.21703,1.21633,1.21643,"	784",
2017-03-12 ,"22:30:00	",1.21643,1.21683,1.21621,1.21632,"	861",
2017-03-12 ,"23:00:00	",1.21633,1.21667,1.21592,1.21629,"	796",
2017-03-12 ,"23:30:00	",1.21631,1.21709,1.21599,1.21701,"	2364",
2017-03-13 ,"00:00:00	",1.21698,1.21716,1.21649,1.21710,"	2628",
2017-03-13 ,"00:30:00	",1.2171,1.21716,1.21632,1.21632,"	2902",
2017-03-13 ,"01:00:00	",1.21631,1.21681,1.21563,1.21663,"	3066",
2017-03-13 ,"01:30:00	",1.21661,1.21698,1.21650,1.21668,"	3289",
2017-03-13 ,"02:00:00	",1.21668,1.21704,1.21650,1.21685,"	3179",
2017-03-13 ,"02:30:00	",1.21687,1.21752,1.21680,1.21745,"	2448",
2017-03-13 ,"03:00:00	",1.21745,1.21800,1.21738,1.21766,"	2389",
2017-03-13 ,"03:30:00	",1.21766,1.21793,1.21749,1.21770,"	2428",
2017-03-13 ,"04:00:00	",1.21773,1.21811,1.21763,1.21789,"	2116",
2017-03-13 ,"04:30:00	",1.21791,1.21811,1.21773,1.21806,"	2088",
2017-03-13 ,"05:00:00	",1.21806,1.21895,1.21793,1.21871,"	1911",
2017-03-13 ,"05:30:00	",1.21871,1.21892,1.21819,1.21832,"	2422",
2017-03-13 ,"06:00:00	",1.21831,1.21904,1.21819,1.21890,"	2616",
2017-03-13 ,"06:30:00	",1.2189,1.22173,1.21884,1.22140,"	4434",
2017-03-13 ,"07:00:00	",1.2214,1.22400,1.22098,1.22299,"	5273",
2017-03-13 ,"07:30:00	",1.22299,1.22320,1.22166,1.22214,"	4449",
2017-03-13 ,"08:00:00	",1.22213,1.22255,1.22086,1.22114,"	5782",
2017-03-13 ,"08:30:00	",1.22116,1.22252,1.22081,1.22153,"	5423",
2017-03-13 ,"09:00:00	",1.22153,1.22235,1.22110,1.22157,"	4586",
2017-03-13 ,"09:30:00	",1.22154,1.22184,1.21981,1.22060,"	4545",
2017-03-13 ,"10:00:00	",1.2206,1.22119,1.21964,1.22012,"	4581",
2017-03-13 ,"10:30:00	",1.22013,1.22175,1.22011,1.22092,"	3754",
2017-03-13 ,"11:00:00	",1.22091,1.22192,1.22063,1.22187,"	4166",
2017-03-13 ,"11:30:00	",1.22188,1.22314,1.21981,1.22256,"	6631",
2017-03-13 ,"12:00:00	",1.22258,1.22311,1.22217,1.22244,"	4412",
2017-03-13 ,"12:30:00	",1.22246,1.22304,1.22138,1.22150,"	4216",
2017-03-13 ,"13:00:00	",1.22148,1.22220,1.22147,1.22197,"	3491",
2017-03-13 ,"13:30:00	",1.22196,1.22357,1.22191,1.22322,"	4426",
2017-03-13 ,"14:00:00	",1.22322,1.22347,1.22257,1.22258,"	4633",
2017-03-13 ,"14:30:00	",1.22259,1.22290,1.22233,1.22238,"	3420",
2017-03-13 ,"15:00:00	",1.2224,1.22371,1.22227,1.22322,"	4019",
2017-03-13 ,"15:30:00	",1.22318,1.22508,1.22313,1.22328,"	4619",
2017-03-13 ,"16:00:00	",1.22333,1.22404,1.22263,1.22268,"	4197",
2017-03-13 ,"16:30:00	",1.22268,1.22336,1.22243,1.22276,"	3148",
2017-03-13 ,"17:00:00	",1.22278,1.22353,1.22234,1.22346,"	3080",
2017-03-13 ,"17:30:00	",1.22346,1.22415,1.22314,1.22350,"	2838",
2017-03-13 ,"18:00:00	",1.22348,1.22362,1.22303,1.22342,"	2269",
2017-03-13 ,"18:30:00	",1.22342,1.22342,1.22294,1.22307,"	1670",
2017-03-13 ,"19:00:00	",1.22307,1.22321,1.22215,1.22257,"	1779",
2017-03-13 ,"19:30:00	",1.22255,1.22306,1.22212,1.22255,"	2540",
2017-03-13 ,"20:00:00	",1.22255,1.22268,1.22227,1.22229,"	1059",
2017-03-13 ,"20:30:00	",1.22228,1.22238,1.22151,1.22178,"	1386",
2017-03-13 ,"21:00:00	",1.22172,1.22216,1.22122,1.22164,"	1320",
2017-03-13 ,"21:30:00	",1.22164,1.22209,1.22164,1.22191,"	577",
2017-03-13 ,"22:00:00	",1.22187,1.22214,1.22121,1.22154,"	1500",
2017-03-13 ,"22:30:00	",1.22158,1.22184,1.22115,1.22123,"	965",
2017-03-13 ,"23:00:00	",1.22122,1.22154,1.22013,1.22015,"	1713",
2017-03-13 ,"23:30:00	",1.22014,1.22065,1.21985,1.22058,"	1367",
2017-03-14 ,"00:00:00	",1.22057,1.22120,1.22047,1.22094,"	1454",
2017-03-14 ,"00:30:00	",1.22094,1.22117,1.22016,1.22108,"	1399",
2017-03-14 ,"01:00:00	",1.22109,1.22141,1.22024,1.22058,"	2617",
2017-03-14 ,"01:30:00	",1.22057,1.22108,1.22057,1.22087,"	1901",
2017-03-14 ,"02:00:00	",1.22086,1.22099,1.22046,1.22067,"	1961",
2017-03-14 ,"02:30:00	",1.22066,1.22067,1.21987,1.22005,"	1494",
2017-03-14 ,"03:00:00	",1.22008,1.22045,1.21974,1.22015,"	1347",
2017-03-14 ,"03:30:00	",1.22015,1.22035,1.22003,1.22031,"	754",
2017-03-14 ,"04:00:00	",1.2203,1.22059,1.22023,1.22057,"	1203",
2017-03-14 ,"04:30:00	",1.22056,1.22066,1.22022,1.22058,"	1752",
2017-03-14 ,"05:00:00	",1.22058,1.22090,1.22045,1.22075,"	847",
2017-03-14 ,"05:30:00	",1.22076,1.22078,1.22012,1.22047,"	1260",
2017-03-14 ,"06:00:00	",1.22047,1.22047,1.21528,1.21602,"	5169",
2017-03-14 ,"06:30:00	",1.216,1.21667,1.21534,1.21578,"	3363",
2017-03-14 ,"07:00:00	",1.21585,1.21585,1.21241,1.21381,"	5007",
2017-03-14 ,"07:30:00	",1.2138,1.21465,1.21297,1.21359,"	3838",
2017-03-14 ,"08:00:00	",1.21356,1.21383,1.21092,1.21256,"	6511",
2017-03-14 ,"08:30:00	",1.21259,1.21444,1.21244,1.21414,"	4517",
2017-03-14 ,"09:00:00	",1.21415,1.21456,1.21326,1.21380,"	3944",
2017-03-14 ,"09:30:00	",1.2138,1.21381,1.21207,1.21246,"	3917",
2017-03-14 ,"10:00:00	",1.21256,1.21309,1.21202,1.21291,"	3304",
2017-03-14 ,"10:30:00	",1.21291,1.21338,1.21240,1.21318,"	3128",
2017-03-14 ,"11:00:00	",1.21318,1.21397,1.21269,1.21313,"	3433",
2017-03-14 ,"11:30:00	",1.21314,1.21347,1.21254,1.21278,"	3333",
2017-03-14 ,"12:00:00	",1.21278,1.21423,1.21261,1.21408,"	4077",
2017-03-14 ,"12:30:00	",1.21408,1.21447,1.21318,1.21401,"	4111",
2017-03-14 ,"13:00:00	",1.21402,1.21454,1.21331,1.21434,"	3337",
2017-03-14 ,"13:30:00	",1.21433,1.21631,1.21408,1.21431,"	4266",
2017-03-14 ,"14:00:00	",1.21431,1.21622,1.21391,1.21567,"	5525",
2017-03-14 ,"14:30:00	",1.21565,1.21618,1.21382,1.21445,"	4255",
2017-03-14 ,"15:00:00	",1.21445,1.21585,1.21424,1.21542,"	3330",
2017-03-14 ,"15:30:00	",1.2154,1.21710,1.21499,1.21661,"	4075",
2017-03-14 ,"16:00:00	",1.21659,1.21683,1.21586,1.21614,"	3761",
2017-03-14 ,"16:30:00	",1.21614,1.21687,1.21552,1.21573,"	2703",
2017-03-14 ,"17:00:00	",1.21573,1.21674,1.21534,1.21636,"	2592",
2017-03-14 ,"17:30:00	",1.21636,1.21675,1.21573,1.21652,"	1914",
2017-03-14 ,"18:00:00	",1.21651,1.21651,1.21528,1.21624,"	3159",
2017-03-14 ,"18:30:00	",1.21623,1.21656,1.21550,1.21600,"	2689",
2017-03-14 ,"19:00:00	",1.216,1.21616,1.21518,1.21583,"	2161",
2017-03-14 ,"19:30:00	",1.21583,1.21593,1.21511,1.21540,"	2468",
2017-03-14 ,"20:00:00	",1.2154,1.21544,1.21479,1.21493,"	1485",
2017-03-14 ,"20:30:00	",1.21492,1.21566,1.21459,1.21487,"	1708",
2017-03-14 ,"21:00:00	",1.21485,1.21548,1.21464,1.21516,"	1805",
2017-03-14 ,"21:30:00	",1.2152,1.21569,1.21470,1.21542,"	801",
2017-03-14 ,"22:00:00	",1.21542,1.21545,1.21469,1.21495,"	708",
2017-03-14 ,"22:30:00	",1.21497,1.21538,1.21487,1.21524,"	561",
2017-03-14 ,"23:00:00	",1.21526,1.21568,1.21512,1.21563,"	658",
2017-03-14 ,"23:30:00	",1.21561,1.21579,1.21533,1.21565,"	917",
2017-03-15 ,"00:00:00	",1.21564,1.21605,1.21558,1.21595,"	1530",
2017-03-15 ,"00:30:00	",1.21592,1.21629,1.21543,1.21585,"	2175",
2017-03-15 ,"01:00:00	",1.21585,1.21620,1.21583,1.21609,"	1724",
2017-03-15 ,"01:30:00	",1.21609,1.21650,1.21597,1.21614,"	1852",
2017-03-15 ,"02:00:00	",1.21615,1.21641,1.21579,1.21600,"	2418",
2017-03-15 ,"02:30:00	",1.21598,1.21601,1.21561,1.21563,"	1189",
2017-03-15 ,"03:00:00	",1.21561,1.21576,1.21547,1.21561,"	1467",
2017-03-15 ,"03:30:00	",1.21561,1.21578,1.21549,1.21573,"	918",
2017-03-15 ,"04:00:00	",1.21573,1.21597,1.21568,1.21576,"	1346",
2017-03-15 ,"04:30:00	",1.21582,1.21652,1.21574,1.21632,"	1919",
2017-03-15 ,"05:00:00	",1.21633,1.21687,1.21632,1.21643,"	1360",
2017-03-15 ,"05:30:00	",1.21642,1.21775,1.21632,1.21761,"	1744",
2017-03-15 ,"06:00:00	",1.21759,1.22564,1.21724,1.22156,"	6357",
2017-03-15 ,"06:30:00	",1.22153,1.22286,1.22137,1.22220,"	3664",
2017-03-15 ,"07:00:00	",1.22222,1.22296,1.22157,1.22172,"	4383",
2017-03-15 ,"07:30:00	",1.22173,1.22303,1.22128,1.22296,"	4771",
2017-03-15 ,"08:00:00	",1.22295,1.22356,1.22216,1.22316,"	5002",
2017-03-15 ,"08:30:00	",1.22318,1.22361,1.22223,1.22276,"	3587",
2017-03-15 ,"09:00:00	",1.22276,1.22369,1.22249,1.22282,"	5452",
2017-03-15 ,"09:30:00	",1.22284,1.22284,1.21891,1.22035,"	6619",
2017-03-15 ,"10:00:00	",1.22034,1.22037,1.21783,1.21868,"	3948",
2017-03-15 ,"10:30:00	",1.21868,1.21953,1.21808,1.21926,"	3922",
2017-03-15 ,"11:00:00	",1.21926,1.21959,1.21862,1.21922,"	3400",
2017-03-15 ,"11:30:00	",1.2192,1.21933,1.21845,1.21933,"	2896",
2017-03-15 ,"12:00:00	",1.21936,1.22084,1.21920,1.22007,"	3925",
2017-03-15 ,"12:30:00	",1.22007,1.22017,1.21913,1.21942,"	3606",
2017-03-15 ,"13:00:00	",1.21943,1.22022,1.21929,1.21992,"	4138",
2017-03-15 ,"13:30:00	",1.21994,1.22046,1.21952,1.22000,"	3422",
2017-03-15 ,"14:00:00	",1.22,1.22037,1.21905,1.21994,"	3572",
2017-03-15 ,"14:30:00	",1.21994,1.22058,1.21983,1.22004,"	3017",
2017-03-15 ,"15:00:00	",1.22004,1.22124,1.21993,1.22113,"	3705",
2017-03-15 ,"15:30:00	",1.22113,1.22258,1.22088,1.22209,"	4617",
2017-03-15 ,"16:00:00	",1.22212,1.22246,1.22104,1.22127,"	3503",
2017-03-15 ,"16:30:00	",1.22126,1.22264,1.22126,1.22214,"	3802",
2017-03-15 ,"17:00:00	",1.22216,1.22228,1.22073,1.22094,"	2868",
2017-03-15 ,"17:30:00	",1.22094,1.22209,1.21994,1.22021,"	4015",
2017-03-15 ,"18:00:00	",1.22021,1.22842,1.21963,1.22629,"	12321",
2017-03-15 ,"18:30:00	",1.22627,1.23017,1.22547,1.22933,"	8886",
2017-03-15 ,"19:00:00	",1.22932,1.23022,1.22757,1.22757,"	7984",
2017-03-15 ,"19:30:00	",1.22759,1.23007,1.22725,1.22972,"	5982",
2017-03-15 ,"20:00:00	",1.22972,1.23091,1.22814,1.22890,"	5961",
2017-03-15 ,"20:30:00	",1.2289,1.22922,1.22831,1.22911,"	4066",
2017-03-15 ,"21:00:00	",1.22904,1.22907,1.22811,1.22816,"	972",
2017-03-15 ,"21:30:00	",1.22817,1.22911,1.22789,1.22869,"	1165",
2017-03-15 ,"22:00:00	",1.2287,1.22949,1.22863,1.22928,"	1644",
2017-03-15 ,"22:30:00	",1.22929,1.22958,1.22856,1.22908,"	1939",
2017-03-15 ,"23:00:00	",1.22907,1.22945,1.22778,1.22781,"	2304",
2017-03-15 ,"23:30:00	",1.22777,1.22838,1.22765,1.22822,"	1830",
2017-03-16 ,"00:00:00	",1.22822,1.22895,1.22805,1.22893,"	2851",
2017-03-16 ,"00:30:00	",1.22893,1.22913,1.22731,1.22740,"	3702",
2017-03-16 ,"01:00:00	",1.22745,1.22778,1.22687,1.22745,"	2360",
2017-03-16 ,"01:30:00	",1.22743,1.22763,1.22654,1.22672,"	2602",
2017-03-16 ,"02:00:00	",1.22676,1.22776,1.22668,1.22703,"	2530",
2017-03-16 ,"02:30:00	",1.22701,1.22705,1.22649,1.22690,"	1596",
2017-03-16 ,"03:00:00	",1.2269,1.22734,1.22601,1.22724,"	3190",
2017-03-16 ,"03:30:00	",1.22722,1.22726,1.22618,1.22641,"	3084",
2017-03-16 ,"04:00:00	",1.22641,1.22684,1.22627,1.22682,"	3158",
2017-03-16 ,"04:30:00	",1.22682,1.22714,1.22638,1.22660,"	2242",
2017-03-16 ,"05:00:00	",1.2266,1.22696,1.22651,1.22679,"	1859",
2017-03-16 ,"05:30:00	",1.2268,1.22724,1.22657,1.22659,"	2370",
2017-03-16 ,"06:00:00	",1.2266,1.22775,1.22618,1.22761,"	2969",
2017-03-16 ,"06:30:00	",1.22762,1.22816,1.22706,1.22804,"	4698",
2017-03-16 ,"07:00:00	",1.2281,1.22956,1.22796,1.22900,"	5969",
2017-03-16 ,"07:30:00	",1.229,1.22904,1.22669,1.22725,"	6694",
2017-03-16 ,"08:00:00	",1.22728,1.22795,1.22630,1.22715,"	5208",
2017-03-16 ,"08:30:00	",1.22714,1.22735,1.22551,1.22554,"	4075",
2017-03-16 ,"09:00:00	",1.22554,1.22659,1.22521,1.22575,"	4022",
2017-03-16 ,"09:30:00	",1.22575,1.22584,1.22413,1.22497,"	3809",
2017-03-16 ,"10:00:00	",1.22497,1.22729,1.22473,1.22703,"	4820",
2017-03-16 ,"10:30:00	",1.22702,1.22758,1.22544,1.22548,"	3920",
2017-03-16 ,"11:00:00	",1.22549,1.22606,1.22472,1.22587,"	4774",
2017-03-16 ,"11:30:00	",1.22587,1.22718,1.22550,1.22639,"	3849",
2017-03-16 ,"12:00:00	",1.2264,1.23627,1.22639,1.23552,"	10400",
2017-03-16 ,"12:30:00	",1.2355,1.23721,1.23490,1.23694,"	7105",
2017-03-16 ,"13:00:00	",1.23686,1.23713,1.23543,1.23620,"	5116",
2017-03-16 ,"13:30:00	",1.2362,1.23643,1.23365,1.23411,"	4989",
2017-03-16 ,"14:00:00	",1.23411,1.23613,1.23404,1.23593,"	4765",
2017-03-16 ,"14:30:00	",1.23594,1.23665,1.23568,1.23621,"	4911",
2017-03-16 ,"15:00:00	",1.23621,1.23653,1.23456,1.23463,"	4314",
2017-03-16 ,"15:30:00	",1.23463,1.23750,1.23440,1.23680,"	4180",
2017-03-16 ,"16:00:00	",1.23682,1.23721,1.23589,1.23619,"	3843",
2017-03-16 ,"16:30:00	",1.23619,1.23712,1.23608,1.23711,"	2924",
2017-03-16 ,"17:00:00	",1.23711,1.23769,1.23619,1.23688,"	3349",
2017-03-16 ,"17:30:00	",1.23688,1.23688,1.23480,1.23522,"	3365",
2017-03-16 ,"18:00:00	",1.2352,1.23570,1.23446,1.23449,"	2603",
2017-03-16 ,"18:30:00	",1.23446,1.23640,1.23430,1.23588,"	3589",
2017-03-16 ,"19:00:00	",1.23589,1.23590,1.23463,1.23559,"	3610",
2017-03-16 ,"19:30:00	",1.23559,1.23602,1.23509,1.23570,"	2725",
2017-03-16 ,"20:00:00	",1.23567,1.23630,1.23534,1.23545,"	1841",
2017-03-16 ,"20:30:00	",1.23544,1.23614,1.23526,1.23586,"	2307",
2017-03-16 ,"21:00:00	",1.23586,1.23625,1.23551,1.23607,"	927",
2017-03-16 ,"21:30:00	",1.23605,1.23628,1.23512,1.23595,"	1027",
2017-03-16 ,"22:00:00	",1.23587,1.23589,1.23510,1.23530,"	1379",
2017-03-16 ,"22:30:00	",1.2353,1.23559,1.23501,1.23552,"	1361",
2017-03-16 ,"23:00:00	",1.23558,1.23559,1.23467,1.23492,"	1117",
2017-03-16 ,"23:30:00	",1.23493,1.23515,1.23451,1.23498,"	1061",
2017-03-17 ,"00:00:00	",1.23499,1.23572,1.23487,1.23527,"	1821",
2017-03-17 ,"00:30:00	",1.23527,1.23566,1.23517,1.23561,"	1842",
2017-03-17 ,"01:00:00	",1.23561,1.23576,1.23488,1.23522,"	2036",
2017-03-17 ,"01:30:00	",1.23523,1.23531,1.23476,1.23490,"	2267",
2017-03-17 ,"02:00:00	",1.23489,1.23500,1.23433,1.23442,"	1568",
2017-03-17 ,"02:30:00	",1.23442,1.23521,1.23441,1.23518,"	1059",
2017-03-17 ,"03:00:00	",1.23517,1.23547,1.23505,1.23513,"	1001",
2017-03-17 ,"03:30:00	",1.23515,1.23527,1.23477,1.23519,"	1384",
2017-03-17 ,"04:00:00	",1.23521,1.23547,1.23492,1.23539,"	1170",
2017-03-17 ,"04:30:00	",1.23539,1.23559,1.23529,1.23553,"	910",
2017-03-17 ,"05:00:00	",1.23553,1.23572,1.23536,1.23540,"	923",
2017-03-17 ,"05:30:00	",1.2354,1.23569,1.23490,1.23538,"	1104",
2017-03-17 ,"06:00:00	",1.2354,1.23692,1.23538,1.23656,"	1661",
2017-03-17 ,"06:30:00	",1.23656,1.23723,1.23615,1.23649,"	2812",
2017-03-17 ,"07:00:00	",1.23646,1.23689,1.23237,1.23253,"	5294",
2017-03-17 ,"07:30:00	",1.23258,1.23394,1.23258,1.23378,"	4024",
2017-03-17 ,"08:00:00	",1.23375,1.23533,1.23333,1.23530,"	3700",
2017-03-17 ,"08:30:00	",1.2353,1.23893,1.23530,1.23870,"	4778",
2017-03-17 ,"09:00:00	",1.23866,1.23943,1.23783,1.23878,"	5048",
2017-03-17 ,"09:30:00	",1.23879,1.23983,1.23816,1.23888,"	4818",
2017-03-17 ,"10:00:00	",1.2389,1.23958,1.23811,1.23852,"	5432",
2017-03-17 ,"10:30:00	",1.23852,1.23921,1.23779,1.23842,"	4094",
2017-03-17 ,"11:00:00	",1.23846,1.23849,1.23346,1.23438,"	6676",
2017-03-17 ,"11:30:00	",1.23439,1.23675,1.23392,1.23598,"	5571",
2017-03-17 ,"12:00:00	",1.23602,1.23612,1.23461,1.23583,"	5200",
2017-03-17 ,"12:30:00	",1.23585,1.23702,1.23572,1.23574,"	4047",
2017-03-17 ,"13:00:00	",1.23576,1.23672,1.23541,1.23549,"	4867",
2017-03-17 ,"13:30:00	",1.2355,1.23694,1.23485,1.23653,"	4524",
2017-03-17 ,"14:00:00	",1.23653,1.23765,1.23615,1.23711,"	4677",
2017-03-17 ,"14:30:00	",1.2371,1.23729,1.23635,1.23676,"	3580",
2017-03-17 ,"15:00:00	",1.23675,1.23729,1.23606,1.23704,"	3942",
2017-03-17 ,"15:30:00	",1.23704,1.23723,1.23603,1.23701,"	4387",
2017-03-17 ,"16:00:00	",1.23701,1.23810,1.23671,1.23805,"	4557",
2017-03-17 ,"16:30:00	",1.23805,1.23895,1.23744,1.23874,"	3583",
2017-03-17 ,"17:00:00	",1.23873,1.23963,1.23860,1.23942,"	2870",
2017-03-17 ,"17:30:00	",1.23944,1.23972,1.23900,1.23936,"	3075",
2017-03-17 ,"18:00:00	",1.23936,1.24047,1.23931,1.23953,"	2211",
2017-03-17 ,"18:30:00	",1.23952,1.23974,1.23908,1.23956,"	1973",
2017-03-17 ,"19:00:00	",1.23961,1.23991,1.23939,1.23978,"	2117",
2017-03-17 ,"19:30:00	",1.23978,1.24014,1.23907,1.23908,"	1781",
2017-03-17 ,"20:00:00	",1.23908,1.23984,1.23886,1.23945,"	1863",
2017-03-17 ,"20:30:00	",1.23945,1.23953,1.23889,1.23945,"	1455",
2017-03-19 ,"21:00:00	",1.2381,1.23913,1.23796,1.23868,"	479",
2017-03-19 ,"21:30:00	",1.23868,1.23915,1.23829,1.23847,"	590",
2017-03-19 ,"22:00:00	",1.23847,1.23908,1.23838,1.23859,"	799",
